Timestamp,"OA Monitor - A1 - Temperature (°C)","OA Monitor - A2 - Temperature (°C)","OA Monitor - B1 - Temperature (°C)","OA Monitor - B2 - Temperature (°C)","OA Monitor - C1 - Temperature (°C)","OA Monitor - C2 - Temperature (°C)","OA Monitor - D1 - Temperature (°C)","OA Monitor - D2 - Temperature (°C)"
"2017-12-10 09:23:58",8.5,8.43,9.5,9.5,8.37,8.43,10.88," "
"2017-12-10 10:24:01",8.5,8.43,9.5,9.5,8.37,8.43,10.88," "
"2017-12-10 11:24:05",8.43,8.43,9.5,9.5,8.37,8.37,10.95," "
"2017-12-10 12:24:09",8.43,8.37,9.5,9.5,8.31,8.43,10.88," "
"2017-12-10 13:24:12",8.43,8.37,9.5,9.5,8.37,8.37,10.95," "
"2017-12-10 14:24:16",8.43,8.37,9.5,9.5,8.37,8.37,10.88," "
"2017-12-10 15:24:19",8.43,8.37,9.5,9.5,8.31,8.37,10.88," "
"2017-12-10 16:24:22",8.43,8.37,9.5,9.5,8.37,8.37,10.88," "
"2017-12-10 17:24:26",8.43,8.37,9.5,9.5,8.31,8.37,10.88," "
"2017-12-10 18:15:09",8.43,8.31,9.5,9.5,8.31,8.37,10.88," "
"2017-12-10 19:15:12",8.37,8.31,9.5,9.5,8.37,8.37,10.88," "
"2017-12-10 20:15:16",8.43,8.37,9.5,9.5,8.31,8.37,10.88," "
"2017-12-10 21:15:19",8.37,8.37,9.5,9.5,8.31,8.37,10.88," "
"2017-12-10 22:15:23",8.43,8.37,9.5,9.5,8.31,8.37,10.88," "
"2017-12-10 23:15:26",8.37,8.37,9.5,9.43,8.31,8.37,10.95," "
"2017-12-11 00:15:29",8.43,8.31,9.5,9.5,8.31,8.37,10.95," "
"2017-12-11 01:15:33",8.31,8.25,9.5,9.5,8.31,8.31,10.88," "
"2017-12-11 01:27:55",8.31,8.25,9.5,9.5,8.31,8.25,10.95," "
"2017-12-11 02:27:59",8.18,8.12,9.5,9.5,8.12,8.12,10.88," "
"2017-12-11 03:28:02",8.06,8,9.5,9.5,8,8,10.95," "
"2017-12-11 03:45:27",8.06,8,9.5,9.5,8.06,8,10.88," "
"2017-12-11 04:45:30",7.93,7.93,9.5,9.5,7.93,7.87,10.88," "
"2017-12-11 05:45:34",7.87,7.87,9.5,9.5,7.87,7.81,10.88," "
"2017-12-11 06:45:38",7.81,7.75,9.5,9.5,7.81,7.75,10.88," "
"2017-12-11 07:45:42",7.75,7.75,9.5,9.5,7.75,7.75,10.88," "
"2017-12-11 08:45:45",7.75,7.68,9.5,9.43,7.62,7.68,10.88," "
"2017-12-11 09:45:49",7.68,7.68,9.5,9.43,7.68,7.62,10.88," "
"2017-12-11 10:45:52",7.68,7.68,9.5,9.5,7.62,7.62,10.88," "
"2017-12-11 11:45:55",7.68,7.62,9.5,9.43,7.62,7.62,10.88," "
"2017-12-11 12:46:00",7.62,7.62,9.5,9.43,7.62,7.56,10.95," "
"2017-12-11 13:46:03",7.62,7.62,9.43,9.43,7.62,7.56,10.95," "
"2017-12-11 14:46:06",7.62,7.56,9.43,9.43,7.56,7.56,10.88," "
"2017-12-11 15:46:10",7.62,7.56,9.5,9.43,7.56,7.56,10.88," "
"2017-12-11 16:46:13",7.56,7.56,9.43,9.43,7.56,7.56,10.88," "
"2017-12-11 17:46:17",7.56,7.56,9.43,9.43,7.56,7.56,10.88," "
"2017-12-11 18:46:20",7.5,7.5,9.31,9.31,7.43,7.5,10.76," "
"2017-12-11 19:46:25",7.43,7.43,9.31,9.31,7.43,7.43,10.76," "
"2017-12-11 20:46:28",7.43,7.37,9.31,9.31,7.37,7.43,10.7," "
"2017-12-11 21:46:31",7.43,7.37,9.31,9.31,7.37,7.43,10.76," "
"2017-12-11 22:46:35",7.43,7.43,9.31,9.31,7.37,7.43,10.76," "
"2017-12-12 00:38:18",7.5,7.5,9.37,9.31,7.5,7.5,10.82,10.62
"2017-12-12 01:43:41",7.56,7.5,9.43,9.37,7.5,7.5,10.88,10.62
"2017-12-12 02:43:45",7.56,7.56,9.43,9.37,7.5,7.56,10.88,10.62
"2017-12-12 03:43:48",7.56,7.56,9.43,9.37,7.5,7.56,10.88,10.62
"2017-12-12 04:43:52",7.62,7.56,9.43,9.43,7.56,7.56,10.88,10.68
"2017-12-12 05:43:55",7.56,7.56,9.43,9.43,7.56,7.56,10.95,10.68
"2017-12-12 06:43:59",7.56,7.56,9.43,9.43,7.56,7.56,10.95,10.68
"2017-12-12 07:44:02",7.62,7.56,9.5,9.43,7.5,7.56,10.88,10.62
"2017-12-12 08:44:06",7.62,7.56,9.43,9.43,7.56,7.56,10.88,10.68
"2017-12-12 09:44:09",7.56,7.56,9.43,9.43,7.56,7.56,10.95,10.68
"2017-12-12 10:44:13",7.56,7.56,9.43,9.43,7.56,7.5,10.88,10.68
"2017-12-12 11:44:17",7.56,7.56,9.43,9.43,7.5,7.5,10.88,10.62
"2017-12-12 12:44:21",7.56,7.56,9.43,9.43,7.5,7.56,10.95,10.68
"2017-12-12 13:44:23",7.56,7.5,9.43,9.37,7.62,7.5,10.88,10.62
"2017-12-12 14:44:28",7.56,7.56,9.43,9.37,7.5,7.5,10.88,10.62
"2017-12-12 15:44:31",7.56,7.56,9.43,9.37,7.5,7.5,10.88,10.62
"2017-12-12 16:44:34",7.56,7.5,9.43,9.37,7.5,7.5,10.88,10.68
"2017-12-12 17:44:39",7.56,7.56,9.43,9.37,7.43,7.5,10.88,10.62
"2017-12-12 18:44:43",7.56,7.5,9.43,9.37,7.5,7.5,10.88,10.62
"2017-12-12 19:25:49",7.56,7.5,9.43,9.37,7.5,7.5,10.88,10.62
"2017-12-12 20:25:52",12.43,10.12,12.31,9.43,7.5,7.5,10.88,10.62
"2017-12-12 21:25:56",11.37,8.12,11.87,9.37,7.25,7.5,10.76,10.62
"2017-12-12 22:26:00",10.37,7.93,11.37,9.37,7.18,7.5,10.76,10.62
"2017-12-12 23:26:03",9.06,7.68,9.62,9.37,7.31,7.5,10.76,10.62
"2017-12-13 00:26:08",7.43,7.68,9.31,9.43,7.37,7.56,10.76,10.62
"2017-12-13 01:23:22",7.37,7.68,9.37,9.43,7.37,7.56,10.82,10.62
"2017-12-13 02:23:26",7.43,7.68,9.37,9.43,7.5,7.56,10.82,10.62
"2017-12-13 03:23:29",7.5,7.68,9.43,9.43,7.5,7.56,10.88,10.68
"2017-12-13 04:23:34",7.5,7.68,9.43,9.43,7.5,7.56,10.88,10.68
"2017-12-13 05:23:36",7.5,7.68,9.43,9.43,7.5,7.56,10.88,10.68
"2017-12-13 06:23:40",7.5,7.68,9.43,9.43,7.56,7.56,10.95,10.68
"2017-12-13 07:23:45",7.5,7.68,9.43,9.43,7.56,7.56,10.95,10.68
"2017-12-13 07:37:08",7.5,7.68,9.43,9.43,7.62,7.56,10.95,10.68
"2017-12-13 08:37:11",7.5,7.68,9.43,9.43,7.56,7.56,10.95,10.68
"2017-12-13 09:37:14",7.5,7.62,9.43,9.43,7.56,7.56,10.95,10.68
"2017-12-13 10:09:24",7.5,7.68,9.43,9.37,7.62,7.56,11.01,10.68
"2017-12-13 11:01:52",7.56,7.68,9.43,9.43,7.56,7.56,10.95,10.68
"2017-12-13 12:01:55",7.56,7.68,9.43,9.37,7.62,7.56,10.95,10.68
"2017-12-13 13:01:59",7.5,7.62,9.43,9.37,7.56,7.56,11.01,10.68
"2017-12-13 13:59:37",7.5,7.62,9.43,9.37,7.56,7.56,11.01,10.68
"2017-12-13 14:59:40",7.56,7.68,9.43,9.37,7.62,7.56,10.95,10.68
"2017-12-13 15:59:44",7.5,7.62,9.43,9.37,7.62,7.56,10.95,10.68
"2017-12-13 16:59:48",7.5,8.87,9.43,9.37,7.56,7.56,10.95,10.68
"2017-12-13 17:59:51",7.56,11,9.43,9.31,7.62,10.31,11.01,10.5
"2017-12-13 18:59:54",7.56,10.5,9.43,9.12,7.62,9.68,11.01,10.43
"2017-12-13 19:59:58",7.56,9.75,9.43,9.18,7.62,7.75,10.95,10.5
"2017-12-13 21:00:02",7.56,7.31,9.43,9.18,7.62,7.37,10.95,10.5
"2017-12-13 22:00:05",7.62,7.31,9.43,9.25,7.62,7.37,11.01,10.56
"2017-12-13 23:00:09",7.62,7.37,9.5,9.25,7.62,7.5,11.01,10.56
"2017-12-14 00:00:12",7.68,7.43,9.5,9.31,7.68,7.56,11.01,10.62
"2017-12-14 01:00:16",7.68,7.43,9.5,9.31,7.68,7.56,11.07,10.62
"2017-12-14 02:00:19",7.68,7.43,9.5,9.37,7.68,7.56,11.07,10.68
"2017-12-14 03:00:23",7.68,7.5,9.5,9.37,7.68,7.56,11.07,10.68
"2017-12-14 04:00:27",7.68,7.5,9.5,9.37,7.68,7.62,11.07,10.68
"2017-12-14 05:00:30",7.68,7.5,9.5,9.37,7.68,7.62,11.07,10.68
"2017-12-14 06:00:33",7.68,7.56,9.5,9.37,7.68,7.62,11.07,10.68
"2017-12-14 07:00:37",7.62,7.5,9.5,9.37,7.68,7.62,11.07,10.68
"2017-12-14 08:00:40",7.62,7.5,9.43,9.37,7.68,7.62,11.07,10.75
"2017-12-14 09:00:44",7.62,7.5,9.43,9.37,7.62,7.62,11.01,10.68
"2017-12-14 10:00:48",7.62,7.5,9.43,9.37,7.68,7.62,11.01,10.68
"2017-12-14 11:00:51",7.62,7.5,9.43,9.37,7.56,7.62,11.01,10.68
"2017-12-14 12:00:55",7.56,7.5,9.43,9.31,7.68,7.56,11.01,10.68
"2017-12-14 13:00:58",7.56,7.5,9.43,9.37,7.62,7.56,11.01,10.68
"2017-12-14 14:01:02",7.62,7.5,9.43,9.31,7.62,7.56,11.01,10.68
"2017-12-14 14:23:09",7.56,7.5,9.43,9.31,7.62,7.56,11.01,10.68
"2017-12-14 15:23:13",7.56,7.5,9.43,9.31,7.62,7.56,11.01,10.68
"2017-12-14 16:23:16",7.56,7.43,9.37,9.31,7.62,7.56,11.01,10.68
"2017-12-14 17:23:20",7.5,7.43,9.37,9.31,7.5,7.5,10.95,10.68
"2017-12-14 18:23:23",7.31,7.25,9.37,9.31,7.37,7.31,10.95,10.62
"2017-12-14 19:23:26",7.18,7.12,9.37,9.25,7.25,7.18,10.95,10.62
"2017-12-14 20:23:31",7.06,7,9.37,9.25,7.12,7.06,10.95,10.62
"2017-12-14 21:23:34",7,6.93,9.31,9.25,7.06,7,10.95,10.62
"2017-12-14 22:23:38",6.87,6.81,9.31,9.25,6.93,6.87,10.88,10.56
"2017-12-14 23:23:41",6.87,6.81,9.31,9.18,6.87,6.81,10.88,10.56
"2017-12-15 00:23:45",6.75,6.62,9.31,9.25,6.87,6.81,10.88,10.56
"2017-12-15 01:23:49",6.81,6.68,9.31,9.18,6.87,6.75,10.88,10.56
"2017-12-15 02:23:52",6.75,6.68,9.31,9.25,6.81,6.75,10.88,10.56
"2017-12-15 03:23:56",6.75,6.62,9.31,9.25,6.81,6.75,10.95,10.62
"2017-12-15 04:23:58",6.75,6.62,9.31,9.25,6.81,6.75,10.95,10.62
"2017-12-15 05:24:02",6.75,6.62,9.31,9.25,6.81,6.68,10.95,10.62
"2017-12-15 06:24:06",6.68,6.62,9.31,9.25,6.75,6.75,10.88,10.62
"2017-12-15 07:24:09",6.68,6.62,9.37,9.25,6.75,6.68,10.88,10.62
"2017-12-15 08:24:13",6.68,6.56,9.31,9.25,6.75,6.68,10.95,10.62
"2017-12-15 09:24:17",6.68,6.56,9.31,9.25,6.75,6.75,10.88,10.62
"2017-12-15 10:24:20",6.68,6.56,9.31,9.25,6.75,6.68,10.88,10.62
"2017-12-15 11:24:24",6.68,6.56,9.31,9.25,6.75,6.68,10.95,10.62
"2017-12-15 12:24:27",6.68,6.62,9.31,9.25,6.75,6.68,10.95,10.62
"2017-12-15 13:24:31",6.68,6.56,9.31,9.25,6.75,6.68,10.95,10.68
"2017-12-15 14:24:35",6.68,6.56,9.31,9.25,6.75,6.68,10.95,10.68
"2017-12-15 15:24:38",6.68,6.56,9.31,9.25,6.75,6.68,10.95,10.62
"2017-12-15 16:24:41",6.68,6.56,9.31,9.25,6.75,6.68,10.95,10.68
"2017-12-15 17:24:45",6.68,6.56,9.31,9.25,6.75,6.68,10.95,10.62
"2017-12-15 18:24:49",6.68,6.62,9.31,9.25,6.75,6.68,10.95,10.68
"2017-12-15 19:24:53",6.68,6.56,9.31,9.25,6.68,6.62,10.95,10.62
"2017-12-15 19:31:09",6.68,6.56,9.31,9.25,6.68,6.62,10.88,10.62
"2017-12-15 20:31:13",6.68,6.56,9.31,9.25,6.68,6.62,10.88,10.62
"2017-12-15 21:31:16",6.68,6.62,9.31,9.18,6.68,6.62,10.88,10.62
"2017-12-15 22:31:19",6.68,6.56,9.31,9.18,6.68,6.62,10.88,10.56
"2017-12-15 23:31:23",6.68,6.62,9.31,9.25,6.68,6.62,10.88,10.56
"2017-12-16 00:31:27",6.68,6.62,9.31,9.25,6.68,6.56,10.88,10.56
"2017-12-16 01:31:30",6.68,6.62,9.31,9.18,6.62,6.56,10.88,10.62
"2017-12-16 02:31:33",6.75,6.68,9.31,9.25,6.68,6.62,10.88,10.62
"2017-12-16 03:31:37",6.68,6.56,9.31,9.25,6.68,6.62,10.95,10.62
"2017-12-16 04:31:41",6.68,6.62,9.31,9.25,6.68,6.62,10.95,10.68
"2017-12-16 05:31:44",6.75,6.68,9.31,9.25,6.62,6.62,10.95,10.68
"2017-12-16 06:31:48",6.75,6.62,9.31,9.25,6.68,6.62,10.95,10.68
"2017-12-16 07:31:51",6.68,6.62,9.31,9.25,6.68,6.62,10.95,10.68
"2017-12-16 08:31:55",6.68,6.62,9.31,9.25,6.62,6.62,10.95,10.68
"2017-12-16 09:31:58",6.75,6.68,9.31,9.25,6.68,6.62,10.95,10.68
"2017-12-16 10:32:02",6.75,6.62,9.31,9.25,6.68,6.62,10.95,10.68
"2017-12-16 11:32:06",6.68,6.62,9.31,9.25,6.62,6.62,10.95,10.68
"2017-12-16 12:32:09",6.68,6.62,9.31,9.25,6.68,6.62,10.95,10.68
"2017-12-16 13:32:13",6.68,6.62,9.31,9.25,6.68,6.62,10.95,10.68
"2017-12-16 14:32:16",6.75,6.62,9.31,9.25,6.62,6.62,10.95,10.68
"2017-12-16 15:32:20",6.68,6.62,9.31,9.25,6.62,6.62,10.95,10.68
"2017-12-16 16:32:23",6.68,6.68,9.31,9.25,6.62,6.62,11.01,10.68
"2017-12-16 17:32:27",6.68,6.62,9.31,9.25,6.62,6.62,10.95,10.68
"2017-12-16 17:50:46",6.68,6.62,9.31,9.25,6.62,6.62,10.95,10.68
"2017-12-16 18:50:50",6.68,6.68,9.31,9.25,6.62,6.62,10.95,10.75
"2017-12-16 19:50:53",6.68,6.62,9.31,9.25,6.62,6.62,10.95,10.75
"2017-12-16 19:58:38",6.68,6.68,9.31,9.25,6.62,6.62,10.95,10.68
"2017-12-16 20:58:42",6.68,6.68,9.31,9.18,6.68,6.62,10.95,10.68
"2017-12-16 21:58:45",6.68,6.68,9.31,9.25,6.68,6.62,10.95,10.75
"2017-12-16 22:58:49",6.68,6.62,9.31,9.25,6.68,6.62,11.01,10.75
"2017-12-16 23:58:53",6.75,6.62,9.31,9.18,6.68,6.62,10.95,10.75
"2017-12-17 00:58:57",6.75,6.62,9.31,9.25,6.68,6.62,10.95,10.68
"2017-12-17 01:59:00",6.68,6.62,9.31,9.18,6.68,6.62,11.01,10.75
"2017-12-17 02:07:27",6.68,6.62,9.31,9.25,6.68,6.62,11.01,10.75
"2017-12-17 02:08:27",6.75,6.62,9.31,9.25,6.68,6.62,11.01,10.68
"2017-12-17 03:08:31",6.68,6.68,9.31,9.25,6.68,6.62,10.95,10.68
"2017-12-17 04:08:34",6.68,6.62,9.31,9.18,6.68,6.62,11.01,10.68
"2017-12-17 05:08:38",6.75,6.62,9.31,9.25,6.68,6.62,10.95,10.68
"2017-12-17 06:08:42",6.68,6.62,9.31,9.18,6.62,6.62,11.01,10.75
"2017-12-17 07:08:45",6.68,6.62,9.31,9.18,6.68,6.62,10.95,10.68
"2017-12-17 08:08:48",6.75,6.62,9.31,9.18,6.68,6.62,11.01,10.75
"2017-12-17 09:08:52",6.75,6.62,9.31,9.18,6.68,6.62,10.95,10.75
"2017-12-17 09:30:15",6.68,6.62,9.31,9.25,6.68,6.62,11.01,10.68
"2017-12-17 10:30:19",6.75,6.62,9.25,9.18,6.68,6.62,10.95,10.68
"2017-12-17 11:30:22",6.68,6.62,9.31,9.18,6.68,6.62,11.01,10.68
"2017-12-17 12:30:25",6.68,6.62,9.31,9.18,6.68,6.68,10.95,10.68
"2017-12-17 13:30:30",6.68,6.68,9.31,9.18,6.68,6.62,10.95,10.68
"2017-12-17 14:30:33",6.75,6.68,9.25,9.18,6.62,6.62,10.95,10.68
"2017-12-17 15:30:36",6.68,6.62,9.25,9.18,6.62,6.62,10.95,10.68
"2017-12-17 16:30:40",6.75,6.68,9.25,9.18,6.68,6.62,10.95,10.68
"2017-12-17 17:30:43",6.75,6.62,9.25,9.18,6.68,6.62,10.95,10.68
"2017-12-17 18:30:47",6.68,6.68,9.31,9.18,6.68,6.62,11.01,10.68
"2017-12-17 19:30:50",6.75,6.68,9.25,9.18,6.68,6.62,10.95,10.68
"2017-12-17 20:30:55",6.68,6.68,9.25,9.18,6.68,6.62,10.95,10.68
"2017-12-17 21:30:58",6.75,6.62,9.31,9.18,6.68,6.68,11.01,10.68
"2017-12-17 22:31:02",6.75,6.68,9.31,9.18,6.68,6.62,10.95,10.75
"2017-12-17 23:30:26",6.75,6.68,9.31,9.25,6.68,6.68,10.95,10.68
"2017-12-18 00:30:30",6.75,6.68,9.31,9.18,6.68,6.68,10.95,10.75
"2017-12-18 01:30:33",6.75,6.68,9.25,9.18,6.68,6.68,11.01,10.68
"2017-12-18 02:30:36",6.75,6.68,9.25,9.18,6.68,6.68,10.95,10.68
"2017-12-18 03:24:24",6.75,6.68,9.31,9.18,6.68,6.68,10.95,10.68
"2017-12-18 04:24:28",6.75,6.68,9.25,9.18,6.68,6.68,10.95,10.68
"2017-12-18 05:24:31",6.75,6.68,9.25,9.18,6.68,6.68,10.95,10.68
"2017-12-18 05:58:01",6.75,6.68,9.25,9.18,6.68,6.68,10.95,10.68
"2017-12-18 05:59:01",6.75,6.68,9.25,9.18,6.68,6.62,10.95,10.68
"2017-12-18 06:59:04",6.75,6.68,9.25,9.18,6.68,6.68,10.95,10.68
"2017-12-18 07:59:08",6.75,6.68,9.25,9.18,6.68,6.62,11.01,10.68
"2017-12-18 08:59:12",6.75,6.68,9.25,9.18,6.68,6.68,10.95,10.68
"2017-12-18 09:59:15",6.75,6.68,9.25,9.18,6.68,6.68,10.95,10.68
"2017-12-18 10:59:18",6.75,6.75,9.25,9.18,6.68,6.68,10.95,10.68
"2017-12-18 11:59:22",6.75,6.68,9.25,9.18,6.68,6.68,10.95,10.68
"2017-12-18 12:59:26",6.81,6.68,9.25,9.18,6.68,6.68,10.95,10.68
"2017-12-18 13:02:36",6.75,6.75,9.25,9.18,6.68,6.68,11.01,10.68
"2017-12-18 14:02:40",6.75,6.68,9.31,9.18,6.68,6.68,10.95,10.68
"2017-12-18 15:02:43",6.75,6.68,9.25,9.18,6.68,6.68,10.95,10.75
"2017-12-18 16:02:46",6.75,6.75,9.31,9.18,6.68,6.68,11.01,10.75
"2017-12-18 16:50:32",6.81,6.75,9.25,9.18,6.68,6.68,11.01,10.75
"2017-12-18 17:50:35",6.81,6.75,9.37,9.31,6.75,6.75,11.01,10.68
"2017-12-18 18:50:38",6.87,6.81,9.56,9.5,6.75,6.68,11.01,10.75
"2017-12-18 19:50:42",6.87,6.81,9.68,9.56,6.75,6.75,11.01,10.75
"2017-12-18 20:50:45",6.93,6.81,9.75,9.68,6.81,6.75,11.01,10.75
"2017-12-18 21:50:49",7,6.87,9.87,9.81,6.81,6.81,11.07,10.81
"2017-12-18 22:50:53",7,6.93,9.93,9.87,6.81,6.81,11.13,10.87
"2017-12-18 23:50:57",7,6.93,10,9.93,6.81,6.81,11.2,10.93
"2017-12-19 00:51:00",7,6.93,10.06,10,6.81,6.81,11.2,10.93
"2017-12-19 01:51:03",7,6.93,10.06,10,6.81,6.81,11.2,10.93
"2017-12-19 02:51:07",7,6.93,10.06,10,6.81,6.81,11.26,11
"2017-12-19 03:51:12",7,6.93,10.12,10.06,6.75,6.81,11.2,10.93
"2017-12-19 04:51:13",7,6.93,10.12,10.06,6.75,6.75,11.2,11
"2017-12-19 05:51:17",6.93,6.93,10.06,10.06,6.75,6.75,11.13,10.93
"2017-12-19 06:51:21",6.93,6.93,10.06,10.06,6.75,6.81,11.13,10.87
"2017-12-19 07:51:24",6.93,6.87,10.06,10.06,6.75,6.75,11.07,10.81
"2017-12-19 08:51:28",6.87,6.81,10.06,10,6.68,6.75,11.01,10.81
"2017-12-19 09:25:33",6.87,6.81,10.06,10,6.68,6.75,11.01,10.81
"2017-12-19 10:25:37",6.81,6.81,10.06,10,6.68,6.68,10.95,10.75
"2017-12-19 11:25:40",6.81,6.75,10.06,10,6.68,6.68,10.95,10.75
"2017-12-19 12:25:44",6.81,6.68,10,10,6.68,6.68,10.95,10.68
"2017-12-19 12:33:19",6.81,6.68,10,10,6.68,6.68,10.95,10.68
"2017-12-19 13:33:23",6.81,6.75,10,10,6.68,6.68,10.88,10.68
"2017-12-19 14:33:27",6.75,6.75,10,10,6.62,6.68,10.88,10.68
"2017-12-19 15:33:30",6.75,6.68,10,9.93,6.62,6.62,10.88,10.68
"2017-12-19 15:44:40",6.75,6.68,10,9.93,6.62,6.68,10.88,10.68
"2017-12-19 16:44:44",6.75,6.68,10,9.93,6.62,6.68,10.88,10.62
"2017-12-19 17:44:48",6.75,6.68,10,10,6.62,6.62,10.88,10.62
"2017-12-19 18:44:51",6.75,6.62,10,9.93,6.62,6.62,10.88,10.62
"2017-12-19 19:44:54",10.56,6.68,11.75,9.93,12.43,6.68,11.76,10.62
"2017-12-19 20:44:58",10.62,6.68,10.37,9.93,6.62,6.62,10.7,10.62
"2017-12-19 21:45:02",9.93,6.68,10.18,9.93,6.43,6.62,10.63,10.62
"2017-12-19 22:45:05",8.81,6.68,10.18,9.93,6.43,6.62,10.63,10.56
"2017-12-19 23:45:09",6.43,6.68,10.06,9.93,6.37,6.62,10.63,10.56
"2017-12-19 23:55:06",6.43,6.68,10.06,9.93,6.37,6.62,10.63,10.56
"2017-12-20 00:55:09",6.5,6.62,10,9.87,6.43,6.62,10.7,10.56
"2017-12-20 01:55:13",6.5,6.68,10,9.93,6.43,6.62,10.7,10.56
"2017-12-20 02:55:16",6.56,6.68,10,9.93,6.5,6.62,10.7,10.56
"2017-12-20 03:55:19",6.56,6.68,10,9.93,6.5,6.62,10.76,10.56
"2017-12-20 04:55:23",6.56,6.68,10,9.93,6.5,6.62,10.76,10.56
"2017-12-20 05:55:26",6.56,6.68,10,9.93,6.56,6.62,10.76,10.56
"2017-12-20 06:55:29",6.56,6.68,10,9.93,6.56,6.62,10.82,10.56
"2017-12-20 07:55:33",6.56,6.62,10,9.93,6.56,6.62,10.76,10.62
"2017-12-20 08:55:37",6.62,6.68,10,9.93,6.56,6.62,10.82,10.56
"2017-12-20 09:55:40",6.62,6.62,10,9.93,6.56,6.62,10.82,10.62
"2017-12-20 10:55:44",6.62,6.68,10,9.93,6.56,6.62,10.82,10.62
"2017-12-20 11:55:47",6.62,6.68,10,9.93,6.56,6.62,10.82,10.62
"2017-12-20 12:04:46",6.62,6.62,10,9.93,6.56,6.62,10.82,10.62
"2017-12-20 13:04:49",6.62,6.68,10,9.93,6.56,6.62,10.82,10.62
"2017-12-20 14:04:52",6.62,6.62,10,9.93,6.62,6.62,10.82,10.62
"2017-12-20 15:04:56",6.62,6.62,9.93,9.93,6.56,6.62,10.82,10.62
"2017-12-20 16:05:00",6.56,6.62,10,9.93,6.56,6.56,10.82,10.62
"2017-12-20 17:05:04",6.62,6.68,10,9.93,6.56,6.62,10.82,10.62
"2017-12-20 18:05:07",6.81,6.75,10.06,10,6.75,6.81,10.88,10.68
"2017-12-20 19:05:11",6.81,11.62,10.06,11.18,6.87,9.25,10.95,10.87
"2017-12-20 20:05:16",6.81,11.12,10.06,9.87,6.87,9.87,11.01,10.81
"2017-12-20 21:05:18",6.81,11.37,10.06,9.87,6.87,9.31,11.07,10.81
"2017-12-20 22:05:21",6.75,10.81,10.06,9.81,6.93,6.93,11.13,10.87
"2017-12-20 23:05:24",6.81,10.31,10.06,9.93,7,7.18,11.2,10.93
"2017-12-21 00:05:28",6.87,6.93,10.06,9.93,7,6.93,11.26,10.93
"2017-12-21 00:59:25",6.87,6.81,10.12,10,7.06,6.93,11.32,11
"2017-12-21 01:07:22",6.87,6.81,10.12,10,7.06,6.93,11.32,11
"2017-12-21 02:07:27",6.81,6.56,10.06,10,7.06,7,11.32,11.06
"2017-12-21 03:07:30",6.81,6.62,10.12,10.06,7.06,7,11.38,11.06
"2017-12-21 04:07:34",6.81,6.56,10.12,10.06,7.12,7,11.38,11.06
"2017-12-21 05:07:37",6.81,6.62,10.12,10.06,7.12,7,11.32,11.06
"2017-12-21 06:07:40",6.81,6.56,10.12,10.06,7.06,7,11.32,11.06
"2017-12-21 07:07:44",6.75,6.62,10.06,10.06,7.06,7,11.32,11.06
